"informative_0","informative_1","informative_2","informative_3","informative_4","informative_5","informative_6","informative_7","informative_8","informative_9","informative_10","informative_11","informative_12","informative_13","informative_14","informative_15","informative_16","informative_17","informative_18","informative_19","informative_20","informative_21","informative_22","informative_23","informative_24","informative_25","informative_26","informative_27","informative_28","informative_29","noisy_30","noisy_31","noisy_32","noisy_33","noisy_34","noisy_35","noisy_36","noisy_37","noisy_38","noisy_39","noisy_40","noisy_41","noisy_42","noisy_43","noisy_44","noisy_45","noisy_46","noisy_47","noisy_48","noisy_49","noisy_50","noisy_51","noisy_52","noisy_53","noisy_54","noisy_55","noisy_56","noisy_57","noisy_58","noisy_59","noisy_60","noisy_61","noisy_62","noisy_63","noisy_64","noisy_65","noisy_66","noisy_67","noisy_68","noisy_69","noisy_70","noisy_71","noisy_72","noisy_73","noisy_74","noisy_75","noisy_76","noisy_77","noisy_78","noisy_79","noisy_80","noisy_81","noisy_82","noisy_83","noisy_84","noisy_85","noisy_86","noisy_87","noisy_88","noisy_89","noisy_90","noisy_91","noisy_92","noisy_93","noisy_94","noisy_95","noisy_96","noisy_97","noisy_98","noisy_99","class"
-0.8849496609,-1.1624238043,-2.9754295987,1.8529534822,4.8063014542,-0.4160504999,-0.2177684314,-2.4917901154,2.0964062321,0.2859540711,1.4046627840,0.6619406992,1.1893156456,-3.9389366754,4.0116501444,1.5089577365,-1.9242382566,-3.5568930150,-4.8280497707,1.0327879934,0.7970605240,-1.4418506433,0.8036037837,-1.3329358939,-0.7820880378,-2.0224654531,1.5762617024,0.8993956113,1.3911917416,-1.5577544117,0.5870819302,-0.3354793433,0.1500263429,-1.1884484139,1.0577730098,0.4774629128,-1.7453216269,0.1661161330,0.4041252572,-0.4353857466,-2.1610539813,-1.5804881464,-1.5115718858,-0.2034421961,-0.9850523154,-1.1843136978,-0.9144006582,-0.2580900123,0.9280641852,-0.4826158848,-1.4979247955,-0.8541678621,0.8843480579,1.1081349483,-2.0109476247,-1.8507381250,1.4551402805,0.4553586632,1.6572277119,1.3038733182,1.6507535580,-0.8132044425,-0.9322035082,0.2401159451,0.9923895709,-0.9504905649,-0.7674284479,0.6405075214,-0.0215490862,0.2506513311,-1.2239781003,-0.5463821410,-1.7124956042,0.4739209608,-0.7848857974,-0.7238563866,-1.1450162856,0.5640903826,1.1360452236,2.3466672605,0.9486574296,-2.4799212747,-0.5899912309,-0.5400913381,-1.5438286655,-1.2437004551,0.7871945923,0.3335891489,-0.8349898818,0.1805853889,0.7812183801,-0.4840476057,0.6366688207,0.3294079999,0.1064858610,0.9656951683,0.9832781563,-1.4742664643,0.7362661770,-1.8521817192,1
2.9211868887,-2.1111955022,2.5584208655,-1.8260793178,-1.9444791207,-1.1588375197,0.1608331436,-0.3686547036,0.2701472070,-6.1896626920,-0.6003601204,3.2907634209,-1.0335921040,1.9071999643,-0.9848784436,0.5581967122,-2.0981908983,-0.9793790779,-0.9347538172,-6.8463946381,2.1824807015,-4.9287477104,2.5158722520,-2.8062340146,-3.2394963283,-2.5321340561,3.2909900507,-1.0882003041,-0.6828032689,-1.1657594345,0.6943334019,-1.4016228880,0.7387398218,0.5784329492,-0.1520096515,0.5695938385,0.6036342108,-0.5651391734,0.3897666806,0.1884948696,-0.1287950024,-0.9181355774,-0.2371770847,1.2485038754,0.9183493346,1.0940671970,0.6483840546,0.1425397228,0.1406883595,0.6911943588,0.7570205613,0.8674381123,0.5461534325,-0.1955755543,-2.5918367579,1.0272481415,0.4763667278,-0.1731682660,-0.0263346815,1.1746843979,-0.2348931146,-0.9798537116,1.2005997454,-1.5138199526,0.7255034501,-0.1244173267,1.0851649727,-1.0013031979,1.2575813594,-0.9478571797,-1.1209255592,0.1507331031,-0.3609733835,0.4591000172,1.5420452444,-1.3841933488,-0.4486720796,1.2760313488,-1.2901249266,0.7387262136,-0.1351108112,-1.5728710092,-0.0841067658,0.7524283011,1.8899686787,-0.2827785794,0.5839597458,-0.9071757538,0.3401580910,-0.4323851503,-0.5152200559,-0.2677935344,0.2898332312,-1.5867596672,1.3633349535,-0.0789294902,1.1548492448,0.7093977752,-0.8227545834,-1.9138483035,1
1.1207956845,3.6631719454,-6.1325354347,-0.8553178894,0.5617630601,-4.7287347514,-0.5505766975,-7.2388551368,1.5941649343,-3.1432093735,-2.0683720772,0.6981431489,3.1660751053,-7.8781417092,7.7723222116,-1.6547098456,-8.3544461413,-2.2668134039,-3.7335786859,0.7358851657,7.5112032507,1.6284634746,-0.7765023028,-6.3969235797,-3.9203510690,0.2240584255,-0.3075551356,-7.8443311007,-0.4398485178,-2.0519775220,0.0087837928,0.2824262699,0.5133741576,1.5078497717,-0.1817414551,0.4500626279,-1.8302033278,0.3370087496,-1.2165582279,1.4500049936,0.6384941094,-1.0977666233,0.8020553596,-0.1822208701,0.6620924292,0.4335676708,-0.2173550076,0.5384663173,-0.6338962115,-0.3152497809,-0.0919451413,0.5232308434,-0.5641926526,1.0034794611,2.3999058906,0.0166577464,-0.0225258047,1.1598530517,-1.3435196659,-0.1174460701,0.9191649192,1.0786297439,-0.4511431131,1.5024506305,0.6010206737,-1.1385221664,-0.7405816109,-2.5984074065,-0.6576567236,-0.4616554071,1.0105349121,0.1116974577,-0.6265429762,1.2991347658,-0.0287908622,-0.2169520373,0.3107946108,-0.2620126791,0.2116797652,0.7111502888,1.1346667235,-0.0366202206,-1.3230896342,-0.2470181828,-0.0786368751,-1.3939744889,1.4750253192,-1.4810894133,1.5706549617,0.3185251270,-0.0135947995,-0.8452535001,-0.1217378297,1.9900027552,-0.9402027701,0.2176867494,-0.0256542462,0.0726196292,-2.3349552412,0.2596198769,1
-1.8743394024,-7.2225939521,2.5827677036,0.6207232674,-1.1614936493,1.9895463904,0.6516508944,-1.7100153013,-3.3211609970,-3.5497806041,-6.2674394540,2.5039325458,-6.8037503736,0.9809856110,1.6297679253,1.4376655944,3.9582721022,1.0476502481,3.5286898723,-2.3327892927,-0.7994116387,-2.7581556040,-5.1216918611,1.9575389118,0.3334347882,-1.2480453997,4.4381767934,-1.5231699946,0.2692877026,1.5148231050,0.8570410326,1.2073096864,0.5132677141,0.8666863409,0.3749784087,1.8479401861,-0.0513951890,-1.2128001805,-0.6109570945,0.4649451000,-1.0445156462,-0.6995790328,-0.9769745269,-0.0595293786,-0.0408327644,-0.6823860131,0.2213847871,0.6665789299,0.0232565275,1.6388888252,-0.9537699469,1.4440141426,-0.4295683899,-1.4342938076,-0.0535962865,-0.9289734465,2.1999488027,0.7073603367,-0.4846815654,0.3597846256,0.5271289570,-1.1088105635,-1.7485245458,0.3315959571,-0.2428393033,-0.0025066443,1.2869661361,-0.8294427513,-2.8163591565,-1.5252868919,0.2303532378,-2.0984213531,1.2282851694,1.1531024370,-1.0765970918,-1.9189465039,-0.4495701328,-0.1030526805,1.5264468174,0.6940286959,0.2169207888,0.2403860535,0.6231687409,-0.2203606758,-1.3044220889,-0.1457660745,-0.3803013644,-0.8727536142,0.7935171743,0.8329082218,0.2704354528,1.4610137485,0.1411047378,1.6772628146,1.0329817259,0.5613572936,0.7042573419,0.8205845438,0.6519499285,-0.8753748837,1
1.8227255405,-0.8289954119,2.7677814309,3.1644632425,1.5320163881,0.3135430597,-2.1618075828,4.3146778277,3.3562496187,-2.7384490822,2.1299756049,-0.2717745184,-5.4596611868,-8.6291756257,-1.4840267082,-0.5167778757,-5.8454220165,-3.2773655767,-3.3971033059,0.5124232238,0.0740165398,0.0277479462,-4.1180473184,-6.2419032784,-1.6241179876,5.0304730038,0.7909118219,0.2495876342,-1.1258517581,-1.7812921117,0.9732722891,-0.5925370631,0.4314602577,-1.1795079461,0.5516144525,0.3094006086,-1.2949479534,1.2976628556,-0.3601834820,-0.0556325960,0.4996863420,-0.7755859322,-1.1166514501,2.7993172638,1.6800365581,-0.2379394530,0.9215322824,-0.6829724514,-1.1434583551,-2.4213048622,-0.8765195130,-0.7506935986,-0.0488560993,-0.1942939371,1.6054137127,2.3743445595,-0.4545452645,1.7210866311,1.4339660499,0.7807620606,-0.4720909597,1.0046822097,-0.1967348638,0.4732911391,-0.0475160287,-0.7174971448,-0.4862964189,-0.5544891161,-0.0376398488,0.4621988509,1.2754469915,0.5517551417,0.2459532208,0.2298818833,-0.4198142438,-0.0536097478,-0.4034977276,-0.5560069806,1.2482766091,-1.4586525392,-0.9563107337,1.0043682665,-1.0825036919,-0.1652881752,-0.8115247463,0.1244763911,0.9304331995,1.2202044108,-1.6720309193,-0.7332110611,0.8599511932,1.1126196590,1.4596572395,-0.2125842063,-0.9648007612,-1.0251537427,0.2871874797,0.0628759958,-0.8433317859,-0.0568942333,1
-4.9417594099,-0.6528768358,3.0459529092,-1.4580657205,4.1568741840,2.4209310211,-1.2882315294,-2.2162875371,0.4868524551,0.4503042016,1.3922798483,0.3004969459,-1.1719952620,1.1900706482,2.9803778881,-1.1121278215,2.2828860439,-3.9931706609,-3.1850225483,-0.3872776604,0.7333828370,-4.4572869584,0.6036309833,3.0169254351,-3.7218401803,-0.1833548396,-3.3618066617,1.4111619509,3.9466160609,0.4764782846,-0.6874206809,1.6877626196,0.0910170425,1.1920966187,0.7126729106,1.0237527731,1.4996437326,-0.4630530832,1.0885552894,-0.7460700135,-0.0643059249,1.2239381732,0.0148551985,-1.3973878931,0.2108879187,-0.1515009678,1.1888998009,-0.0890763024,-0.0879373520,-0.6543944708,0.6305006194,0.2968846125,-0.5574924841,0.6046322696,-0.1076827987,-0.3757562981,0.4642034167,0.5070705922,-2.8927586919,-0.4346387830,0.5589747187,-1.0320001523,0.0969449330,-1.1386061834,-0.6837412297,-1.6316013168,-0.7960984261,0.1321284091,-0.1517591399,0.4367897310,0.5227071355,-0.7761529048,-1.1710219249,1.3935027966,1.2505112733,-0.7417435704,-0.1359088778,-0.7311340151,-1.4986424115,-0.8771399015,0.5473945854,0.0974970213,-1.7905582706,0.1208204747,1.9803821718,0.2558921474,-0.6234153858,0.0073269763,0.7254720174,-0.5336373186,0.1975012386,-0.2017166004,-2.0268055508,1.4615461224,-0.1357655227,0.5372034781,0.6813313135,0.8626968148,0.9349987530,-1.4646210354,1
-1.7697528275,0.5727395395,-4.5504137579,0.0760553888,2.4786326325,-2.8851911993,-2.6385348248,3.7313246520,2.1031293502,-1.5723269321,4.2346867873,0.0049625901,0.7464216183,-5.4928223664,7.3972315575,8.3232834152,2.1086429833,-2.8072538063,2.2356872440,1.7672294781,5.3583149326,-1.1684567534,0.8169473587,-1.8197729043,0.7618828993,3.4976529930,4.2699879504,-3.4881466997,0.7945226656,-0.6790638234,-0.7170335525,0.7503170112,-0.1001123460,2.0938751120,1.1669639240,-0.9066228361,0.3581332632,0.4036843675,-0.7149532375,-1.6924046026,-0.2806896637,1.4699856535,-1.3279491742,-1.1205325622,0.5013761772,-1.1332418218,0.1732957118,1.2783319252,-0.8766497967,-1.7132958216,-0.5248507293,-0.8427744454,-0.4297167811,-1.0776115025,-0.5398814077,-0.1345298831,-0.0260935980,1.7254504909,-0.0838296531,-0.0325288392,-1.5948320306,0.6914955239,0.3236976385,-1.1773120918,1.1745675133,1.2270168639,-0.9328460959,1.0163241400,0.7866061821,0.9498871971,-0.5546265705,-2.2708320978,-0.7094088161,-1.1818266989,0.7104057834,-0.7667225460,0.4919424843,0.1093374966,0.5767894211,1.7922416544,-1.6222181613,-1.2462554654,0.2131153383,0.0254674742,1.6659868133,-1.3725830916,-0.0260025099,-0.8551282653,-2.0121412818,-0.1654676048,0.3866824740,0.7623865519,1.7921792696,1.7193016723,-2.9394956740,0.8379625315,-0.4328118116,-0.1050109279,1.1097932652,0.4378670574,1
-2.8624678635,6.8213872211,0.5660217370,2.2514968967,2.3775041779,-4.0747031476,6.6121708176,3.7058988429,-1.1440141924,-12.0844433336,2.2048454761,1.7769834617,-3.3452073673,3.5496876726,2.8470584756,2.5313470955,4.2516354926,-1.3490584540,1.2111835307,-4.5075047333,-0.0120208861,0.4402948089,-1.3934172697,0.8511146419,5.1225917147,4.0226972861,0.0094285783,-7.9873290027,-0.5287595881,3.8793787106,-0.4006603986,1.6978778679,1.4639848963,0.3296342906,-2.5169633992,-1.0545631986,-0.4894838692,0.2985914221,-0.5892758766,0.8889899712,-1.4797097460,-0.6411220407,0.5410223183,0.0949532377,-0.6109104644,0.0856240977,0.7783259443,0.6915790335,-1.3729196336,0.9956093835,-0.6055751437,-1.0898065233,1.1239562930,0.6575878179,-0.5822617576,1.0941955193,2.2093853564,-0.6630791183,-0.4082164324,-0.0825339749,-0.5334078890,-1.3101573715,0.5649583731,0.3017010616,-0.0248588157,-2.9221519106,0.4673465944,-0.5255976163,-0.7792159310,-0.0998638161,-0.8834257362,0.1037006879,-0.0594380900,-0.8581176211,-0.8732299829,0.5897126366,-0.6038602809,0.8264370978,-0.3228093825,-1.6195543855,-0.5038151818,-0.7161575851,-0.4180881148,1.3879966429,-1.1404711790,1.5250959899,0.0186236378,0.9576707925,-0.6279392438,-0.3188570273,0.4942168766,1.4663540485,0.5284308420,0.0111346645,0.5402797687,-2.0537124385,-0.4427957328,-0.3018194234,1.0370968373,3.2144168867,1
1.5575246241,2.5253648119,1.1200351094,5.6200820090,-0.5123563531,-4.0100728076,1.8520019983,0.6159381624,3.9727689824,-3.9708320932,-3.0827605103,-5.3092451894,-1.0560525104,2.3953874659,0.1449836611,-0.3298985522,2.5798950890,2.9488157718,0.3401233228,-0.6525002231,-0.8839589206,-0.3820640900,3.8039019522,-1.9162534210,2.1843674252,-3.2938909660,2.5919728241,-1.0264117432,-1.3511813229,9.9166652094,0.0812075368,0.9392176277,-1.5891263797,1.0373603613,-1.1577271726,0.2269330949,-1.0585445278,-0.9986794002,-0.8260551279,-1.3209536002,0.6633121209,-0.9944574650,-0.1912952560,-0.1206605181,0.4528898210,-0.5290021112,-1.1625869283,0.4240089546,0.5050277593,-0.9740652177,0.3207484296,-0.0127047749,0.0837785401,-0.1009898139,1.2193342497,1.2026375657,0.6427834524,-0.8055585634,-0.8400062048,0.0485440392,-0.3936912426,1.1673633258,0.0760940690,1.5635327902,-1.2955300078,-1.0114143517,1.1250237349,0.5411364398,0.4702586965,-1.3380460365,-1.0549677802,-1.9531314482,0.4491147172,0.0408098848,0.1435656984,-1.7711750530,0.3467007812,-0.4502506718,0.8456893308,0.6195537106,0.2451502759,-0.3803409936,-0.1788909814,-0.1218343196,-1.0542325822,0.1258645343,2.1856560912,-0.1833416395,-0.1401854713,1.0910130298,-1.5964848189,0.4458322377,0.8856725142,0.1193285160,0.8142540915,1.1398076015,-0.6387035698,-0.5151681146,-0.2965568396,-0.4580261016,1
0.8341170695,0.2535512038,4.8716019485,1.9049743426,0.6407122143,-2.1425955198,0.1012440123,3.9328960091,2.2204072039,-0.9585765205,-0.0726670484,-3.9052163919,-6.4424571798,1.6294230581,-3.0763984997,1.9729163456,0.6170666399,-2.5158731265,-0.4780701666,-1.5624253729,2.3920125892,-1.4183820364,-0.2569680659,0.7215535608,-3.7997084244,5.9786871807,-2.6244259909,1.8435080463,-4.3552276327,1.4489420069,-0.0897490746,-1.0351331656,1.3761579601,1.9952061852,-0.0154206979,-0.0059810616,0.2365639707,-0.5078081944,-0.6671354651,0.2409042855,-0.0311203263,-0.2484171425,1.1990417586,1.9785141172,-0.3686265283,-0.8679362915,-1.5898764970,-0.2416911900,0.7313157136,1.0097393651,-1.7828319949,-0.6404398298,0.3406725665,-0.3490739785,0.2155164702,0.8853382795,-0.1017232750,-0.3227522697,1.5421345685,1.3808687437,0.3924621928,0.5905857267,-0.6172412185,-0.2735915030,-1.1221728190,0.5548675589,2.2463113725,1.2733580549,-0.4181069610,-1.8116676741,1.0782152319,0.5337761818,-2.1960758040,-0.7460070722,1.9111856706,-0.6277324541,1.0098920947,0.7096392139,0.3324727668,0.8479520878,-0.9992581923,0.7338450779,0.7194264543,0.2282782028,-1.0076638590,-1.7262830432,0.2011224838,-0.5456407305,-1.1368193059,0.9533961368,-0.2341565348,-0.3708709514,-0.1109375092,-0.2014420849,-0.8165920434,-0.2724473604,-0.5540715260,1.3871523147,-0.0351571861,0.2133887389,1
-1.8308045137,2.2979888282,2.9859063747,-0.5656691802,-2.8732079162,-5.3103104961,3.3233610408,1.4359723384,-2.6199302188,-3.0034541473,1.0530847733,1.4960680315,-1.7481260409,2.4809627791,-2.4694161803,5.3053574103,-1.1304774219,-1.5391172998,1.1710697664,-1.2056858048,2.2860350829,-1.4703271985,-1.0245570182,3.3362556909,3.3863798540,1.1061374194,1.3010002008,-5.5920953356,3.3322941427,-2.7996306133,0.4397627644,0.9835210035,0.0826299629,0.4506898302,0.8219951211,-1.0437852180,-0.4611380227,-1.4344114306,-1.0133770717,-2.2114604941,-0.7095102737,0.5836649145,-1.6889139612,1.6342819128,-1.5726433697,0.6434886212,-0.6610278471,-0.1951264513,-0.6053395438,-0.4181360008,2.1680441335,-1.8037079002,0.8578454512,0.3102022655,-0.6008289913,-0.9118490951,-0.5549049124,-0.1597891739,1.7313462432,0.7140796781,0.2633310971,-0.1383731197,0.5008326526,-0.2323044622,-0.9634583576,-0.4935687613,0.4186826476,0.4864476357,0.8529037170,2.5505725992,0.2508819900,-1.0791577804,-0.4835616369,-0.4112307028,1.2912751316,-1.4683702225,-0.2989244740,-0.8880662428,-0.4717499812,-1.1262178885,-0.3865182947,0.5459523563,-0.5296715987,-0.1402595503,0.7904452165,0.0547615493,-1.0411160855,-0.4203825270,0.8060765380,-0.8773854958,0.4247094529,0.8969360843,1.9348368990,-0.6272457274,0.7354530518,-0.5454993745,-0.3125796466,-2.5992011315,-0.9081571920,-0.2305584443,1
-0.8805521773,1.1582400178,-1.9724481941,-2.0091572363,6.6901579694,0.1834733646,1.2381509005,-0.7143787095,-0.8597686465,-3.6342405612,1.7808926664,0.0272053415,0.8538574364,3.0071971555,4.2533047181,-2.3357342332,-2.2688606996,-5.3662530520,-1.9163613827,-2.8919591732,-0.7147839089,-1.4527877155,-0.5788447350,4.0773756608,3.0767263675,1.6675760218,-1.7467106528,-3.1266099006,5.2953022610,1.1948956871,0.3893278735,-0.1566601007,-0.0761363771,-0.4557916690,-0.4643215596,0.1516735735,-0.1261159378,1.2027129611,-1.5789945348,0.0832702078,1.3130163084,-1.2322477800,1.7728707123,0.3633497994,-1.0325750559,0.5164503981,-0.3119758345,0.2677955404,2.9604448249,0.7869217945,-1.7071736199,0.7063634276,1.0899603987,-0.5268429064,-1.0190229256,-1.1465463796,0.2308559568,0.5725173030,0.3813711230,1.0349404308,0.8464939207,0.3539652993,-0.0349148267,0.8219954054,0.0162118084,-1.1538703065,0.0585712460,0.0780790130,1.2268239718,-0.5520590369,0.8767699549,0.0791034244,-0.3876913769,0.2619043247,-1.3030077532,-0.2934148161,-0.7800560762,1.7240373123,2.1780567524,0.9158573365,-1.0049000531,1.1426919759,-0.0402572301,-0.3990614201,0.4245881855,-0.3359580039,0.1707714027,-1.0601310589,0.9305184261,-0.8894641174,-0.9801294061,1.2906548572,0.3922148997,-0.8767569526,0.2707108979,-0.6212246702,0.8218523366,0.0167839739,1.4009808207,0.1700659947,1
-1.1903033806,-0.0604862975,-1.9413324993,-0.0828265982,2.3631909926,1.0265324472,3.2789164333,-6.9031390383,5.9668955404,6.3604565786,-0.3508504546,-0.9270519632,1.8882917374,3.8772465044,2.0843902253,2.4417809390,0.4250367171,4.1742464929,-0.4430260780,2.7297303326,-1.8631706562,4.1529804533,-1.1244932213,6.4965102561,12.1414998023,-6.8266794231,4.8280662214,2.4892425270,8.0851542731,2.8559914225,-1.0659149939,0.5741329339,-1.5740509183,-0.3890058794,-1.7902868351,-1.9617693930,1.4746432027,-1.1284685742,0.6534785499,0.7409843742,1.8870002296,-0.0480905771,0.4754150468,0.2838944520,0.0905600371,0.0811436143,-0.7963535936,0.2881425256,0.1852280130,-0.7734084113,-0.6783735618,-0.9663416708,-1.6140428120,-0.4121896893,-1.1023656243,-0.2164807826,-0.9079975366,-0.0213740962,-0.8995566623,-0.1403565256,-1.2729982562,0.2553802183,-0.7911683696,0.9600546995,1.4988482727,-0.5894873130,1.0465335286,0.2670031901,1.4664171128,-0.1636599882,1.3726201961,-0.8122087539,0.4548144275,0.3705021690,0.4344027192,0.0595058739,-0.5376747372,-1.2872579441,-1.0422866388,0.9261177254,0.6250206229,-0.1679389478,0.8265902005,0.6307289905,-1.6580301697,0.8957283613,1.0739310696,0.1458336075,-0.0687704891,1.7541202281,0.3556319491,-1.0199387546,1.1630092342,0.2882290530,0.8380574130,-0.8968682253,-0.5254375072,-0.0852689389,-0.4764380951,-0.3395677389,1
0.7150740678,1.1034284929,0.6827956684,0.7776667008,-1.0961709262,0.0471755532,-0.9685123268,-4.0870324881,1.6883668273,5.0463844298,-1.9485354558,-6.7701212445,0.8479498745,-3.2397159851,0.8303623708,-2.3050009246,-2.2579224081,-1.6222009329,-0.0113166914,1.8212341922,3.1327496082,-2.7752594284,-2.8791080703,-2.8889504548,3.2150171329,1.7845016999,1.7515959334,-2.9112059399,4.4313262781,4.2028210265,-0.1882505944,-0.3830398549,1.3422087985,-0.8778210738,-0.6446952158,-1.4578588254,-0.2113785565,-0.0508205717,1.5792567802,-0.4882410659,1.4593644024,-0.5576393266,-1.4980952749,0.6812003589,0.6222308987,0.7591698215,-0.9015277529,1.3147624393,-3.9087898182,1.2870769260,0.1082773015,0.7844182951,0.0008989386,-1.5948676889,-2.0664251758,0.2964061024,0.6971884897,0.9098091845,-0.6552720605,-0.0842645266,1.2476449662,0.8876021410,-0.6709712988,0.5027378853,0.2359557250,1.4299013529,0.5666553026,1.2104505801,-0.1676703217,-1.9579055063,-0.7915672984,0.4291218055,0.3745246631,-1.9891296436,1.1263922759,-0.2671924872,-1.4926037727,0.0233894373,0.2745762198,-0.2719526358,0.4600578313,0.3633908531,0.3576084722,-0.5952338345,0.9946678750,-0.0795592280,0.6995993377,0.2371019463,0.8269813375,-0.6588535641,-0.6170727737,0.6295482792,1.3812555079,1.4143187347,1.5783650896,0.2564941321,-0.9281857249,0.7932719785,-1.3852828651,-0.4672035858,1
-0.2354792309,-1.8478164499,-2.5347657712,2.1604796867,2.6434539083,0.2857299888,4.4872035102,-0.1784364254,-0.1846578470,-3.7800765815,-0.5243527966,-0.2135152466,-1.5968885583,1.4951343738,2.7206919451,-0.3730001134,-0.8922865682,-4.2497756913,0.9849500645,1.5562181346,-0.1034078640,-0.1072807988,-2.2449668219,2.5503777702,2.5563403310,1.0444603738,-1.6065573429,-3.7598987639,0.5011251491,6.3589989681,-0.1805034079,-1.6795342311,0.3968984767,-0.9364359950,0.4364441919,-0.7626818628,1.1757144204,-0.2025753664,0.6390468015,2.0938607544,0.1585738230,-1.0393280843,0.9582920690,0.0061914583,0.0499606580,-0.5465292899,-0.9061246946,1.1724828208,0.2259931652,0.0546110786,-0.7798964906,-0.6724404896,-1.2646045534,0.5679958574,0.9916286135,-1.6910116945,-0.7258288077,-0.6879171393,1.9079654980,0.4905520067,0.3894729920,0.0395355850,0.5293110319,0.6585680949,-0.0471131367,-1.5777235078,-2.1701948257,1.9456069596,-0.7291850227,0.4755988552,0.5536803387,-0.2887721530,-1.1600661920,-1.5795771769,0.8193280689,-0.9003786036,-0.1401116242,2.5789189944,1.4498091041,0.9253366618,-0.4086550779,0.5521821098,0.7916248587,-0.7776710830,-0.6957391574,-0.1723267439,1.3248283562,0.2073000815,-0.0062418265,-0.8619748492,0.4928856939,0.8696001878,-0.4387969150,0.5517089777,-0.9265791662,0.0507364916,0.7967418465,-0.9466984316,1.2982073671,0.3135028153,1
8.0648027835,2.0389558752,2.1589502597,0.9340002704,3.5844836958,0.1091205111,0.0959091658,0.0334195480,-1.6639341926,-3.9117554460,-3.2286391562,-1.4071162762,0.8104244941,-0.1857060064,-0.9272524601,0.1748745959,-2.5311501372,-6.1119437757,2.5978862956,3.9370546874,1.9341591532,0.1256933967,-0.6318845125,1.7356204095,2.1948479227,0.8366705404,3.2990773525,-6.8672511417,6.6593910224,-3.7667955648,-2.6437583881,-0.3096412145,-0.0355754050,0.7070033863,0.3003418719,1.6148111829,0.2030785637,0.4466844389,0.2200002547,-0.2768271617,1.1025448243,0.8362741717,-2.3807374582,-0.2395029462,-2.4981539619,-0.9005217441,-1.0574145586,-1.1712760286,-1.1442413815,-0.5016521957,0.3526959781,2.0181122087,-0.4269951429,-1.8133088904,0.5549309404,1.7149957939,-0.2448376566,2.2556382413,-0.2492142987,0.9476935397,-0.3224602406,0.6421714603,-0.5407045025,1.0948847125,0.8326384401,-0.0570080563,-1.0700490759,0.8632241999,0.7561297089,0.0729202907,-0.2544638319,0.2828300491,1.1383316488,-0.3572636227,-0.7233955037,0.7898561106,0.3809411540,-0.4279930090,0.4117285791,-0.4910195330,0.6040192461,-0.2499785995,-0.3468514273,0.2315096579,2.3467729538,-0.3052938677,0.5684243612,1.6951713868,-0.6370355012,-0.0742502183,1.5970248950,1.3014139777,0.4316071924,-0.6616019989,0.5688738082,-1.9573617999,-0.0933701739,-0.0590107882,0.9674261192,-0.0894519332,1
-0.0788994930,-2.4068493996,4.3423056854,3.5058775776,3.6283497545,-6.5372017416,1.6785967468,-0.6767017714,0.1160680822,-4.8624536354,-0.2536666197,-2.0912405413,1.7408531188,6.2945915569,-1.4651998617,-2.9907997107,-7.5786549172,-5.5641010731,-0.3581792485,0.0407441137,3.1749568706,-0.4698490858,4.8666073917,6.9925595970,1.9826893988,2.9355281388,1.0536758615,-3.9425447434,6.9350104450,4.8658704208,-0.5572506365,-0.3861775817,-0.0506259148,-0.0262381289,0.1474653654,1.5659396472,0.9740708570,-0.2674351943,-2.0870936508,0.1683315094,1.3205768202,-1.0843052789,1.6799371072,1.6325685546,-0.1489042402,-0.2630184308,0.8131961088,-1.1574123816,-0.9537473211,-0.0803031842,0.4217865110,-0.4851852723,-0.5606539626,2.6322504037,0.6676083391,0.9527851429,-0.1195007261,0.6850608767,0.3061748744,0.4208722942,-0.0225708873,-0.4682134499,-0.8112060024,-2.1942159255,-0.0702089616,0.3051391636,-1.0217085800,-1.3910567047,0.0018181754,-0.5202373029,-0.2011132914,-0.2282179020,-1.6342269417,0.1804120670,1.0905977225,-0.4341570332,-0.9070060038,-0.7978957103,-0.6458715419,-1.3325666057,0.7816983543,1.4529750530,1.3977794786,0.0968924708,0.6411417296,-0.3978053281,-1.3345144119,-0.5126225158,-1.8945749556,-0.0019487778,0.4066757816,-0.3213095151,-0.3595753997,-1.0531587694,-0.2003163064,-1.8721564949,-0.6381823459,-1.0844536683,0.4811027230,-1.3625129803,1
